[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.781190510] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.783886052] [target_detection_node]: Fallback threshold, Otsu ratio: 0.035, Mean ratio: 0.021
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.817258031] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.820707227] [target_detection_node]: Fallback threshold, Otsu ratio: 0.019, Mean ratio: 0.019
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.859629827] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.863435435] [target_detection_node]: Fallback threshold, Otsu ratio: 0.018, Mean ratio: 0.020
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.883602995] [target_detection_node]: ============================================================
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.884281401] [target_detection_node]: Performance Stats (Recent 100 frames, Total frames: 0)
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.884874933] [target_detection_node]: ============================================================
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.885700920] [target_detection_node]: preprocess          : Avg=  3.69ms, Max=  8.47ms, Min=  2.56ms
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.886472367] [target_detection_node]: rectangle_detection : Avg=  3.26ms, Max=  6.51ms, Min=  2.26ms
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.887251979] [target_detection_node]: circle_detection    : Avg= 11.32ms, Max= 18.71ms, Min=  8.99ms
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.888017301] [target_detection_node]: rendering           : Avg=  1.17ms, Max=  2.31ms, Min=  0.97ms
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.888795164] [target_detection_node]: total               : Avg= 28.22ms, Max= 42.96ms, Min= 21.46ms
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.889440612] [target_detection_node]: Current FPS: 30.0
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.890050186] [target_detection_node]: ============================================================
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.908004322] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.910799320] [target_detection_node]: Fallback threshold, Otsu ratio: 0.019, Mean ratio: 0.019
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.937154784] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.939668619] [target_detection_node]: Fallback threshold, Otsu ratio: 0.042, Mean ratio: 0.019
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.964744561] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.967388187] [target_detection_node]: Fallback threshold, Otsu ratio: 0.008, Mean ratio: 0.010
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.991333063] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:17] [target_detect] [INFO] [1754005457.994185518] [target_detection_node]: Fallback threshold, Otsu ratio: 0.031, Mean ratio: 0.022
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.018989048] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.022190623] [target_detection_node]: Fallback threshold, Otsu ratio: 0.029, Mean ratio: 0.018
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.047393146] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.050719844] [target_detection_node]: Fallback threshold, Otsu ratio: 0.017, Mean ratio: 0.014
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.086124124] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.089032579] [target_detection_node]: Fallback threshold, Otsu ratio: 0.013, Mean ratio: 0.012
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.112557753] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.115608539] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.143614810] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.148394569] [target_detection_node]: Fallback threshold, Otsu ratio: 0.016, Mean ratio: 0.016
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.186663263] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.190549369] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.014
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.218551265] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.223328982] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.012
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.248686670] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.252116324] [target_detection_node]: Fallback threshold, Otsu ratio: 0.018, Mean ratio: 0.016
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.280364967] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.284685066] [target_detection_node]: Fallback threshold, Otsu ratio: 0.017, Mean ratio: 0.016
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.315283338] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.319288734] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.014
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.349785216] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.352872459] [target_detection_node]: Fallback threshold, Otsu ratio: 0.013, Mean ratio: 0.011
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.390955073] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.394430519] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.014
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.421861341] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.425276412] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.014
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.446435915] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.449101415] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.016
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.487232153] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.492854232] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.014
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.515786749] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.518734578] [target_detection_node]: Fallback threshold, Otsu ratio: 0.017, Mean ratio: 0.018
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.551259570] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.556921607] [target_detection_node]: Fallback threshold, Otsu ratio: 0.016, Mean ratio: 0.016
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.578117859] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.582595748] [target_detection_node]: Fallback threshold, Otsu ratio: 0.029, Mean ratio: 0.019
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.616262014] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.619064012] [target_detection_node]: Fallback threshold, Otsu ratio: 0.070, Mean ratio: 0.059
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.651306675] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.653950592] [target_detection_node]: Fallback threshold, Otsu ratio: 0.038, Mean ratio: 0.023
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.685212395] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.688306347] [target_detection_node]: Fallback threshold, Otsu ratio: 0.032, Mean ratio: 0.019
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.729843990] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.733718430] [target_detection_node]: Fallback threshold, Otsu ratio: 0.020, Mean ratio: 0.018
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.762293150] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.765346853] [target_detection_node]: Fallback threshold, Otsu ratio: 0.019, Mean ratio: 0.020
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.809603078] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.817084211] [target_detection_node]: Fallback threshold, Otsu ratio: 0.016, Mean ratio: 0.017
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.839486487] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.843275178] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.867276636] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.870048009] [target_detection_node]: Fallback threshold, Otsu ratio: 0.016, Mean ratio: 0.017
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.878318089] [target_detection_node]: ============================================================
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.878886247] [target_detection_node]: Performance Stats (Recent 100 frames, Total frames: 0)
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.879352614] [target_detection_node]: ============================================================
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.880007687] [target_detection_node]: preprocess          : Avg=  3.76ms, Max= 11.67ms, Min=  2.56ms
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.880586928] [target_detection_node]: rectangle_detection : Avg=  3.36ms, Max=  6.51ms, Min=  2.26ms
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.881139628] [target_detection_node]: circle_detection    : Avg= 11.38ms, Max= 18.15ms, Min=  9.03ms
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.881679786] [target_detection_node]: rendering           : Avg=  1.18ms, Max=  3.49ms, Min=  0.98ms
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.882230736] [target_detection_node]: total               : Avg= 28.40ms, Max= 42.96ms, Min= 21.57ms
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.882677271] [target_detection_node]: Current FPS: 29.8
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.883111847] [target_detection_node]: ============================================================
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.896853508] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.899682047] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.016
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.921610954] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.925313897] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.973514561] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:18] [target_detect] [INFO] [1754005458.978779645] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.010075573] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.015721568] [target_detection_node]: Fallback threshold, Otsu ratio: 0.012, Mean ratio: 0.011
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.047104120] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.050733563] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.012
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.089462500] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.094053262] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.113621456] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.116127709] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.013
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.136131647] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.139602134] [target_detection_node]: Fallback threshold, Otsu ratio: 0.016, Mean ratio: 0.016
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.157863974] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.160529766] [target_detection_node]: Fallback threshold, Otsu ratio: 0.013, Mean ratio: 0.013
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.180517662] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.185324545] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.012
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.209306754] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.212586786] [target_detection_node]: Fallback threshold, Otsu ratio: 0.013, Mean ratio: 0.013
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.242191366] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.246002806] [target_detection_node]: Fallback threshold, Otsu ratio: 0.012, Mean ratio: 0.011
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.276871158] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.280089066] [target_detection_node]: Fallback threshold, Otsu ratio: 0.018, Mean ratio: 0.019
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.314628276] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.318857960] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.343286121] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.347506763] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.373182362] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.376789056] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.013
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.417901456] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.421968392] [target_detection_node]: Fallback threshold, Otsu ratio: 0.017, Mean ratio: 0.017
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.459100187] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.462672465] [target_detection_node]: Fallback threshold, Otsu ratio: 0.016, Mean ratio: 0.016
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.483260893] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.486712131] [target_detection_node]: Fallback threshold, Otsu ratio: 0.018, Mean ratio: 0.017
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.512387147] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.516035257] [target_detection_node]: Fallback threshold, Otsu ratio: 0.017, Mean ratio: 0.017
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.543897738] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.548679247] [target_detection_node]: Fallback threshold, Otsu ratio: 0.018, Mean ratio: 0.015
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.571598056] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.574788839] [target_detection_node]: Fallback threshold, Otsu ratio: 0.020, Mean ratio: 0.018
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.606009227] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.608674727] [target_detection_node]: Fallback threshold, Otsu ratio: 0.024, Mean ratio: 0.016
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.646565719] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.649944041] [target_detection_node]: Fallback threshold, Otsu ratio: 0.030, Mean ratio: 0.019
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.674415659] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.677329363] [target_detection_node]: Fallback threshold, Otsu ratio: 0.032, Mean ratio: 0.019
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.707312520] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.710322473] [target_detection_node]: Fallback threshold, Otsu ratio: 0.028, Mean ratio: 0.018
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.743027421] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.746184955] [target_detection_node]: Fallback threshold, Otsu ratio: 0.039, Mean ratio: 0.016
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.772180799] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.774935839] [target_detection_node]: Fallback threshold, Otsu ratio: 0.034, Mean ratio: 0.018
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.806826175] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.810144706] [target_detection_node]: Fallback threshold, Otsu ratio: 0.037, Mean ratio: 0.019
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.848245986] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.851135775] [target_detection_node]: Fallback threshold, Otsu ratio: 0.028, Mean ratio: 0.017
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.879035881] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.882368412] [target_detection_node]: Fallback threshold, Otsu ratio: 0.032, Mean ratio: 0.017
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.893761901] [target_detection_node]: ============================================================
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.894312267] [target_detection_node]: Performance Stats (Recent 100 frames, Total frames: 0)
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.894770760] [target_detection_node]: ============================================================
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.895438958] [target_detection_node]: preprocess          : Avg=  3.84ms, Max= 11.67ms, Min=  2.60ms
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.896028699] [target_detection_node]: rectangle_detection : Avg=  3.48ms, Max=  9.16ms, Min=  2.37ms
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.896584315] [target_detection_node]: circle_detection    : Avg= 11.53ms, Max= 18.71ms, Min=  9.03ms
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.897131181] [target_detection_node]: rendering           : Avg=  1.18ms, Max=  3.49ms, Min=  0.98ms
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.897676006] [target_detection_node]: total               : Avg= 28.37ms, Max= 42.96ms, Min= 21.13ms
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.898131874] [target_detection_node]: Current FPS: 30.5
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.898597075] [target_detection_node]: ============================================================
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.912394735] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.915017652] [target_detection_node]: Fallback threshold, Otsu ratio: 0.022, Mean ratio: 0.016
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.937719464] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.941931065] [target_detection_node]: Fallback threshold, Otsu ratio: 0.019, Mean ratio: 0.015
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.972406839] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:19] [target_detect] [INFO] [1754005459.976468234] [target_detection_node]: Fallback threshold, Otsu ratio: 0.018, Mean ratio: 0.017
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.005418616] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.007992825] [target_detection_node]: Fallback threshold, Otsu ratio: 0.013, Mean ratio: 0.011
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.039574582] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.042544578] [target_detection_node]: Fallback threshold, Otsu ratio: 0.016, Mean ratio: 0.016
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.079203005] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.082316207] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.014
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.108297468] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.112514902] [target_detection_node]: Fallback threshold, Otsu ratio: 0.014, Mean ratio: 0.014
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.139236985] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.142312853] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.015
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.171976640] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.178649578] [target_detection_node]: Fallback threshold, Otsu ratio: 0.015, Mean ratio: 0.013
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.206694931] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.212097389] [target_detection_node]: Fallback threshold, Otsu ratio: 0.018, Mean ratio: 0.013
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.236452342] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.239669958] [target_detection_node]: Fallback threshold, Otsu ratio: 0.033, Mean ratio: 0.014
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.270125316] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.273377349] [target_detection_node]: Fallback threshold, Otsu ratio: 0.034, Mean ratio: 0.018
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.305874341] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.310596351] [target_detection_node]: Fallback threshold, Otsu ratio: 0.065, Mean ratio: 0.056
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.340416177] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.345543013] [target_detection_node]: Fallback threshold, Otsu ratio: 0.048, Mean ratio: 0.019
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.369293934] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.373273955] [target_detection_node]: Fallback threshold, Otsu ratio: 0.067, Mean ratio: 0.052
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.416070996] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.422768433] [target_detection_node]: Fallback threshold, Otsu ratio: 0.067, Mean ratio: 0.056
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.447815208] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.453007086] [target_detection_node]: Fallback threshold, Otsu ratio: 0.080, Mean ratio: 0.060
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.473546223] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.476621217] [target_detection_node]: Fallback threshold, Otsu ratio: 0.057, Mean ratio: 0.024
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.503485339] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.507309613] [target_detection_node]: Fallback threshold, Otsu ratio: 0.056, Mean ratio: 0.023
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.539416945] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.543373050] [target_detection_node]: Fallback threshold, Otsu ratio: 0.066, Mean ratio: 0.058
[2025-08-01 07:44:20] [target_detect] [INFO] [1754005460.569006066] [target_detection_node]: Expected circle: center=(320, 240), radius=157px
